URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/procedure-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.427",ProcedureCodes(SNOMEDCT),Procedure Codes (SNOMED CT),"Procedure Code: All SNOMED CT procedure codes.","StructureDefinition/be-referral-servicerequest","SCT"
http://hl7.org/fhir/ValueSet/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.113",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","StructureDefinition/be-referral-servicerequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/task-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1240",TaskIntent,TaskIntent,"Distinguishes whether the task is a proposal, plan or full order.","StructureDefinition/be-performer-task,StructureDefinition/be-organization-task,StructureDefinition/be-referral-task","hl7.fhir.r4.core"
https://www.ehealth.fgov.be/standards/fhir/core/ValueSet/be-vs-cd-hcparty,2.1.2,active,,BeVSCdHcParty,BeVSCdHcParty,"List of health care parties in Belgium","StructureDefinition/be-ext-performer-type","hl7.fhir.be.core"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-annex-81-reason-code,1.0.0,active,,BeVSAnnex81ReasonCode,BeVSAnnex81ReasonCode,"DEMONSTRATIVE EXAMPLE - Nurse diagnostics and observations giving cause to the Annex 81","StructureDefinition/be-annex-81","SCT"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-annex81-status-reason,1.0.0,active,,BeVSAnnex81StatusReason,BeVSAnnex81StatusReason,"DEMONSTRATIVE EXAMPLE - Status reason of the Annex 81",,"Internal"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-bodysite-nursing,1.0.0,active,,BeVSBodySiteNursing,Body Site,"DEMONSTRATIVE EXAMPLE - Body Site",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-performer-task-status-reason,1.0.0,active,,BeVSPerformerTaskStatusReason,BeVSPerformerTaskStatusReason,"DEMONSTRATIVE EXAMPLE - Codes for the current status of a referral prescription.","StructureDefinition/be-performer-task","THO (V3)"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-prescription-status-reason,1.0.0,active,,BeVSPrescriptionStatusReason,BeVSPrescriptionStatusReason,"DEMONSTRATIVE EXAMPLE - Reasons for the status of the prescription","StructureDefinition/be-annex-81,StructureDefinition/be-referral-servicerequest","Internal"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-referral-category,1.0.0,active,,BeReferralCategory,BeReferralCategory,"DEMONSTRATIVE EXAMPLE - Codes to define the high level category for a referral prescription. SNOMED-CT codes in this valueset are just a draft proposal to give a general idea - pending an official valueset.",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-request-intent,1.0.0,active,,BeVSRequestIntent,BeVSRequestIntent,"DEMONSTRATIVE EXAMPLE - The allowed intent codes in the context of referral prescription",,"hl7.fhir.r4.core"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-request-note-type,1.0.0,active,,BeVSRequestNoteType,BeVSRequestNoteType,"DEMONSTRATIVE EXAMPLE - Types of notes used in a referral prescription","StructureDefinition/be-annex-81","SCT"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-requested-services-nurse,1.0.0,active,,BeVSRequestedServicesNurse,BeVSRequestedServicesNurse,"DEMONSTRATIVE EXAMPLE - Codes indicating the requests that can be asked from a nurse.","StructureDefinition/be-referral-servicerequest-nursing","SCT,Internal"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-requested-services-nurse-detail,1.0.0,active,,BeVSRequestedServicesNurseDetail,BeVSRequestedServicesNurseDetail,"DEMONSTRATIVE EXAMPLE - Codes indicating the request details that can be asked from a nurse.","StructureDefinition/be-referral-servicerequest-nursing","SCT,Internal"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-task-intent,1.0.0,active,,BeVSTaskIntent,BeVSTaskIntent,"DEMONSTRATIVE EXAMPLE - The allowed intent codes in the context of tasks in the field of referral prescriptions",,"hl7.fhir.r4.core"
https://www.ehealth.fgov.be/standards/fhir/drp/ValueSet/be-vs-treatment-status-reason,1.0.0,active,,BeVSTreatmentStatusReason,BeVSTreatmentStatusReason,"DEMONSTRATIVE EXAMPLE - Codes for the current status of a treatment in a referral prescription.","StructureDefinition/be-referral-task","Internal"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-body-laterality,1.0.0,active,,BeVSBodyLaterality,DRP Body Laterality,"Laterality qualifiers (left, right, bilateral) based on SNOMED CT.",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-body-site,1.0.0,active,,BeVSBodySite,DRP Body Site,"Anatomical body sites based on SNOMED CT for use in referral prescriptions.",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-body-topography,1.0.0,active,,BeVSBodyTopography,DRP Body Topography,"Topographical qualifiers for body sites based on SNOMED CT.",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-categories-of-care,1.0.0,active,,BeVSCategoriesOfCare,DRP Categories of Care,"Categories of care that can be prescribed by a GP in the DRP project. Currently limited to nursing care.","StructureDefinition/be-referral-servicerequest","SCT"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-note-type,1.0.0,active,,BeVSNoteTypes,DRP Note Type,"Types of notes that can be associated with a prescription.","StructureDefinition/be-referral-servicerequest","Internal"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/be-vs-prescription-type,1.0.0,active,,BeVSPrescriptionType,DRP Prescription Type,"Technical types of prescriptions supported by the DRP system. Used for routing and workflow purposes.","StructureDefinition/be-referral-servicerequest","Internal"
